0x286f, 0x337,
0x2923, 0x336,
0x29d9, 0x335,
0x2a8e, 0x334,
0x2b43, 0x334,
0x2bf8, 0x333,
0x2cac, 0x332,
0x2d62, 0x331,
0x7b, 0x40c,
0x132, 0x40c,
0x1ea, 0x40c,
0x2a1, 0x40b,
0x359, 0x40b,
0x410, 0x40b,
0x4c8, 0x40b,
0x57f, 0x40a,
0x637, 0x40a,
0x6ee, 0x40a,
0x7a6, 0x409,
0x85d, 0x409,
0x914, 0x409,
0x9cb, 0x408,
0xa83, 0x408,
0xb3a, 0x407,
0xbf1, 0x407,
0xca8, 0x407,
0xd60, 0x406,
0xe17, 0x406,
0xece, 0x405,
0xf85, 0x405,
0x103c, 0x404,
0x10f3, 0x404,
0x11aa, 0x403,
0x1261, 0x403,
0x1318, 0x402,
0x13cf, 0x402,
0x1485, 0x401,
0x153c, 0x401,
0x15f3, 0x400,
0x16a8, 0x400,
0x1760, 0x3ff,
0x1817, 0x3fe,
0x18cc, 0x3fe,
0x1983, 0x3fd,
0x1a39, 0x3fd,
0x1af0, 0x3fc,
0x1ba6, 0x3fb,
0x1c5d, 0x3fb,
0x1d13, 0x3fa,
0x1dc8, 0x3f9,
0x1e80, 0x3f8,
0x1f35, 0x3f8,
0x1feb, 0x3f7,
0x20a1, 0x3f6,
0x2157, 0x3f6,
0x220c, 0x3f5,
0x22c2, 0x3f4,
0x2378, 0x3f3,
0x242e, 0x3f2,
0x24e3, 0x3f2,
0x2599, 0x3f1,
0x264e, 0x3f0,
0x2703, 0x3ef,
0x27b9, 0x3ee,
0x286e, 0x3ed,
0x2923, 0x3ed,
0x29d8, 0x3ec,
0x2a8e, 0x3eb,
0x2b42, 0x3ea,
0x2bf7, 0x3e9,
0x2cac, 0x3e8,
0x2d61, 0x3e7,
0x7a, 0x4c3,
0x132, 0x4c3,
0x1e9, 0x4c3,
0x2a1, 0x4c3,
0x358, 0x4c2,
0x410, 0x4c2,
0x4c7, 0x4c2,
0x57f, 0x4c1,
0x636, 0x4c1,
0x6ee, 0x4c1,
0x7a5, 0x4c0,
0x85d, 0x4c0,
0x914, 0x4c0,
0x9cb, 0x4bf,
0xa82, 0x4bf,
0xb39, 0x4be,
0xbf1, 0x4be,
0xca8, 0x4be,
0xd60, 0x4bd,
0xe17, 0x4bd,
0xece, 0x4bc,
0xf85, 0x4bc,
0x103c, 0x4bb,
0x10f3, 0x4bb,
0x11aa, 0x4ba,
0x1261, 0x4ba,
0x1317, 0x4b9,
0x13ce, 0x4b9,
0x1485, 0x4b8,
0x153c, 0x4b8,
0x15f1, 0x4b7,
0x16a8, 0x4b6,
0x1760, 0x4b6,
0x1815, 0x4b5,
0x18cc, 0x4b5,
0x1982, 0x4b4,
0x1a39, 0x4b3,
0x1aef, 0x4b3,
0x1ba6, 0x4b2,
0x1c5c, 0x4b1,
0x1d11, 0x4b1,
0x1dc8, 0x4b0,
0x1e7e, 0x4af,
0x1f34, 0x4ae,
0x1fea, 0x4ae,
0x20a0, 0x4ad,
0x2155, 0x4ac,
0x220c, 0x4ab,
0x22c1, 0x4ab,
0x2377, 0x4aa,
0x242c, 0x4a9,
0x24e2, 0x4a8,
0x2598, 0x4a7,
0x264e, 0x4a7,
0x2702, 0x4a6,
0x27b8, 0x4a5,
0x286e, 0x4a4,
0x2922, 0x4a3,
0x29d8, 0x4a2,
0x2a8c, 0x4a1,
0x2b41, 0x4a0,
0x2bf7, 0x49f,
0x2cab, 0x49e,
0x2d60, 0x49e,
0x7a, 0x57a,
0x132, 0x57a,
0x1e9, 0x57a,
0x2a1, 0x57a,
0x358, 0x579,
0x410, 0x579,
0x4c7, 0x579,
0x57f, 0x578,
0x636, 0x578,
0x6ed, 0x578,
0x7a5, 0x577,
0x85c, 0x577,
0x914, 0x577,
0x9cb, 0x576,
0xa82, 0x576,
0xb39, 0x576,
0xbf0, 0x575,
0xca7, 0x575,
0xd5e, 0x574,
0xe15, 0x574,
0xecc, 0x573,
0xf83, 0x573,
0x103a, 0x572,
0x10f1, 0x572,
0x11a8, 0x571,
0x1260, 0x571,
0x1317, 0x570,
0x13ce, 0x570,
0x1483, 0x56f,
0x153a, 0x56e,
0x15f1, 0x56e,
0x16a8, 0x56d,
0x175e, 0x56d,
0x1815, 0x56c,
0x18cb, 0x56b,
0x1982, 0x56b,
0x1a38, 0x56a,
0x1aef, 0x569,
0x1ba5, 0x569,
0x1c5c, 0x568,
0x1d11, 0x567,
0x1dc7, 0x567,
0x1e7d, 0x566,
0x1f34, 0x565,
0x1fea, 0x564,
0x20a0, 0x563,
0x2155, 0x563,
0x220b, 0x562,
0x22c1, 0x561,
0x2377, 0x560,
0x242c, 0x560,
0x24e1, 0x55f,
0x2597, 0x55e,
0x264c, 0x55d,
0x2702, 0x55c,
0x27b7, 0x55b,
0x286c, 0x55a,
0x2921, 0x559,
0x29d7, 0x558,
0x2a8b, 0x558,
0x2b41, 0x557,
0x2bf5, 0x556,
0x2caa, 0x555,
0x2d5e, 0x554,
0x7a, 0x632,
0x131, 0x631,
0x1e9, 0x631,
0x2a1, 0x631,
0x358, 0x630,
0x410, 0x630,
0x4c7, 0x630,
0x57e, 0x630,
0x636, 0x62f,
0x6ed, 0x62f,
0x7a4, 0x62f,
0x85c, 0x62e,
0x913, 0x62e,
0x9cb, 0x62d,
0xa82, 0x62d,
0xb39, 0x62d,
0xbf0, 0x62c,
0xca7, 0x62c,
0xd5e, 0x62b,
0xe15, 0x62b,
0xecc, 0x62a,
0xf83, 0x62a,
0x103a, 0x629,
0x10f1, 0x629,
0x11a8, 0x628,
0x1260, 0x628,
0x1315, 0x627,
0x13cc, 0x626,
0x1483, 0x626,
0x153a, 0x625,
0x15f0, 0x625,
0x16a7, 0x624,
0x175e, 0x623,
0x1814, 0x623,
0x18cb, 0x622,
0x1981, 0x621,
0x1a38, 0x621,
0x1aee, 0x620,
0x1ba5, 0x61f,
0x1c5a, 0x61f,
0x1d10, 0x61e,
0x1dc7, 0x61d,
0x1e7d, 0x61c,
0x1f33, 0x61c,
0x1fe8, 0x61b,
0x209e, 0x61a,
0x2154, 0x619,
0x220a, 0x618,
0x22c0, 0x618,
0x2375, 0x617,
0x242b, 0x616,
0x24e1, 0x615,
0x2597, 0x614,
0x264b, 0x613,
0x2701, 0x612,
0x27b7, 0x612,
0x286b, 0x611,
0x2921, 0x610,
0x29d5, 0x60f,
0x2a8a, 0x60e,
0x2b40, 0x60d,
0x2bf4, 0x60c,
0x2ca8, 0x60b,
0x2d5e, 0x60a,
0x7a, 0x6e9,
0x131, 0x6e8,
0x1e9, 0x6e8,
0x2a0, 0x6e8,
0x358, 0x6e7,
0x40f, 0x6e7,
0x4c7, 0x6e7,
0x57e, 0x6e7,
0x635, 0x6e6,
0x6ed, 0x6e6,
0x7a4, 0x6e6,
0x85b, 0x6e5,
0x913, 0x6e5,
0x9ca, 0x6e4,
0xa81, 0x6e4,
0xb38, 0x6e3,
0xbf0, 0x6e3,
0xca7, 0x6e3,
0xd5e, 0x6e2,
0xe15, 0x6e2,
0xecc, 0x6e1,
0xf83, 0x6e1,
0x103a, 0x6e0,
0x10f0, 0x6e0,
0x11a7, 0x6df,
0x125e, 0x6de,
0x1315, 0x6de,
0x13cc, 0x6dd,
0x1483, 0x6dd,
0x1539, 0x6dc,
0x15f0, 0x6db,
0x16a7, 0x6db,
0x175d, 0x6da,
0x1814, 0x6d9,
0x18ca, 0x6d9,
0x1981, 0x6d8,
0x1a37, 0x6d7,
0x1aee, 0x6d7,
0x1ba3, 0x6d6,
0x1c59, 0x6d5,
0x1d10, 0x6d4,
0x1dc6, 0x6d4,
0x1e7c, 0x6d3,
0x1f31, 0x6d2,
0x1fe7, 0x6d1,
0x209e, 0x6d1,
0x2154, 0x6d0,
0x220a, 0x6cf,
0x22c0, 0x6ce,
0x2374, 0x6cd,
0x242a, 0x6cc,
0x24e0, 0x6cc,
0x2595, 0x6cb,
0x264b, 0x6ca,
0x2700, 0x6c9,
0x27b5, 0x6c8,
0x286a, 0x6c7,
0x2920, 0x6c6,
0x29d4, 0x6c5,
0x2a8a, 0x6c4,
0x2b3e, 0x6c3,
0x2bf3, 0x6c2,
0x2ca8, 0x6c1,
0x2d5d, 0x6c0,
0x79, 0x7a0,
0x131, 0x79f,
0x1e8, 0x79f,
0x2a0, 0x79f,
0x357, 0x79e,
0x40f, 0x79e,
0x4c6, 0x79e,
0x57e, 0x79e,
0x635, 0x79d,
0x6ec, 0x79d,
0x7a4, 0x79c,
0x85b, 0x79c,
0x913, 0x79c,
0x9ca, 0x79b,
0xa81, 0x79b,
0xb38, 0x79a,
0xbef, 0x79a,
0xca6, 0x799,
0xd5d, 0x799,
0xe14, 0x798,
0xecb, 0x798,
0xf82, 0x797,
0x1039, 0x797,
0x10f0, 0x796,
0x11a7, 0x796,
0x125e, 0x795,
0x1315, 0x795,
0x13cb, 0x794,
0x1482, 0x793,
0x1539, 0x793,
0x15ef, 0x792,
0x16a6, 0x792,
0x175d, 0x791,
0x1813, 0x790,
0x18ca, 0x790,
0x1980, 0x78f,
0x1a37, 0x78e,
0x1aec, 0x78d,
0x1ba2, 0x78d,
0x1c59, 0x78c,
0x1d0f, 0x78b,
0x1dc5, 0x78a,
0x1e7c, 0x789,
0x1f31, 0x789,
0x1fe7, 0x788,
0x209d, 0x787,
0x2153, 0x786,
0x2208, 0x785,
0x22be, 0x784,
0x2374, 0x784,
0x242a, 0x783,
0x24de, 0x782,
0x2594, 0x781,
0x264a, 0x780,
0x26fe, 0x77f,
0x27b4, 0x77e,
0x286a, 0x77d,
0x291e, 0x77c,
0x29d4, 0x77b,
0x2a88, 0x77a,
0x2b3d, 0x779,
0x2bf3, 0x778,
0x2ca7, 0x777,
0x2d5c, 0x776,
0x79, 0x857,
0x131, 0x856,
0x1e8, 0x856,
0x2a0, 0x856,
0x357, 0x856,
0x40e, 0x855,
0x4c6, 0x855,
0x57d, 0x854,
0x635, 0x854,
0x6ec, 0x854,
0x7a3, 0x853,
0x85b, 0x853,
0x911, 0x853,
0x9c8, 0x852,
0xa81, 0x852,
0xb38, 0x851,
0xbef, 0x851,
0xca6, 0x850,
0xd5d, 0x850,
0xe14, 0x84f,
0xecb, 0x84f,
0xf82, 0x84e,
0x1039, 0x84e,
0x10f0, 0x84d,
0x11a6, 0x84d,
0x125d, 0x84c,
0x1314, 0x84b,
0x13cb, 0x84b,
0x1482, 0x84a,
0x1538, 0x849,
0x15ef, 0x849,
0x16a5, 0x848,
0x175c, 0x848,
0x1813, 0x847,
0x18c8, 0x846,
0x1980, 0x845,
0x1a35, 0x845,
0x1aec, 0x844,
0x1ba2, 0x843,
0x1c58, 0x842,
0x1d0e, 0x842,
0x1dc5, 0x841,
0x1e7a, 0x840,
0x1f30, 0x83f,
0x1fe6, 0x83e,
0x209c, 0x83e,
0x2151, 0x83d,
0x2207, 0x83c,
0x22bd, 0x83b,
0x2373, 0x83a,
0x2428, 0x839,
0x24de, 0x838,
0x2593, 0x837,
0x2648, 0x836,
0x26fe, 0x835,
0x27b3, 0x834,
0x2868, 0x833,
0x291d, 0x832,
0x29d3, 0x831,
0x2a87, 0x830,
0x2b3c, 0x82f,
0x2bf1, 0x82e,
0x2ca6, 0x82d,
0x2d5a, 0x82c,
0x79, 0x90d,
0x130, 0x90d,
0x1e8, 0x90d,
0x29f, 0x90d,
0x357, 0x90c,
0x40e, 0x90c,
0x4c6, 0x90c,
0x57d, 0x90b,
0x634, 0x90b,
0x6ec, 0x90b,
0x7a3, 0x90a,
0x85a, 0x90a,
0x911, 0x909,
0x9c8, 0x909,
0xa80, 0x908,
0xb37, 0x908,
0xbee, 0x908,
0xca5, 0x907,
0xd5c, 0x907,
0xe13, 0x906,
0xeca, 0x906,
0xf81, 0x905,
0x1038, 0x904,
0x10ef, 0x904,
0x11a6, 0x903,
0x125d, 0x903,
0x1314, 0x902,
0x13ca, 0x902,
0x1481, 0x901,
0x1538, 0x900,
0x15ee, 0x900,
0x16a5, 0x8ff,
0x175c, 0x8fe,
0x1811, 0x8fd,
0x18c8, 0x8fd,
0x197e, 0x8fc,
0x1a35, 0x8fb,
0x1aeb, 0x8fb,
0x1ba1, 0x8fa,
0x1c58, 0x8f9,
0x1d0e, 0x8f8,
0x1dc3, 0x8f7,
0x1e79, 0x8f7,
0x1f2f, 0x8f6,
0x1fe6, 0x8f5,
0x209c, 0x8f4,
0x2151, 0x8f3,
0x2207, 0x8f2,
0x22bc, 0x8f1,
0x2371, 0x8f0,
0x2427, 0x8f0,
0x24dd, 0x8ee,
0x2593, 0x8ed,
0x2647, 0x8ed,
0x26fd, 0x8ec,
0x27b3, 0x8eb,
0x2867, 0x8ea,
0x291d, 0x8e9,
0x29d1, 0x8e8,
0x2a86, 0x8e7,
0x2b3c, 0x8e6,
0x2bf0, 0x8e4,
0x2ca5, 0x8e3,
0x2d59, 0x8e2,
0x79, 0x9c4,
0x130, 0x9c4,
0x1e8, 0x9c4,
0x29f, 0x9c4,
0x356, 0x9c3,
0x40e, 0x9c3,
0x4c5, 0x9c3,
0x57d, 0x9c2,
0x634, 0x9c2,
0x6eb, 0x9c1,
0x7a2, 0x9c1,
0x85a, 0x9c1,
0x911, 0x9c0,
0x9c8, 0x9c0,
0xa80, 0x9bf,
0xb37, 0x9bf,
0xbee, 0x9be,
0xca5, 0x9be,
0xd5c, 0x9bd,
0xe13, 0x9bd,
0xeca, 0x9bc,
0xf81, 0x9bc,
0x1038, 0x9bb,
0x10ef, 0x9bb,
0x11a6, 0x9ba,
0x125c, 0x9b9,
0x1313, 0x9b9,
0x13ca, 0x9b8,
0x1481, 0x9b8,
0x1537, 0x9b7,
0x15ee, 0x9b6,
0x16a3, 0x9b6,
0x175a, 0x9b5,
0x1811, 0x9b4,
0x18c7, 0x9b3,
0x197d, 0x9b2,
0x1a34, 0x9b2,
0x1aea, 0x9b1,
0x1ba1, 0x9b0,
0x1c57, 0x9af,
0x1d0c, 0x9af,
0x1dc2, 0x9ae,
0x1e79, 0x9ad,
0x1f2f, 0x9ac,
0x1fe5, 0x9ab,
0x209a, 0x9aa,
0x2150, 0x9a9,
0x2206, 0x9a8,
0x22bc, 0x9a8,
0x2371, 0x9a7,
0x2426, 0x9a6,
0x24dc, 0x9a5,
0x2591, 0x9a4,
0x2647, 0x9a3,
0x26fc, 0x9a2,
0x27b1, 0x9a1,
0x2866, 0x9a0,
0x291c, 0x99f,
0x29d0, 0x99e,
0x2a86, 0x99d,
0x2b3a, 0x99c,
0x2bef, 0x99a,
0x2ca3, 0x999,
0x2d58, 0x998,
0x78, 0xa7b,
0x130, 0xa7b,
0x1e7, 0xa7b,
0x29f, 0xa7a,
0x356, 0xa7a,
0x40e, 0xa7a,
0x4c5, 0xa79,
0x57c, 0xa79,
0x634, 0xa79,
0x6eb, 0xa78,
0x7a2, 0xa78,
0x859, 0xa77,
0x910, 0xa77,
0x9c7, 0xa77,
0xa80, 0xa76,
0xb37, 0xa76,
0xbee, 0xa75,
0xca5, 0xa75,
0xd5c, 0xa74,
0xe13, 0xa74,
0xeca, 0xa73,
0xf81, 0xa72,
0x1037, 0xa72,
0x10ee, 0xa71,
0x11a5, 0xa71,
0x125c, 0xa70,
0x1313, 0xa6f,
0x13c8, 0xa6f,
0x1480, 0xa6e,
0x1537, 0xa6d,
0x15ec, 0xa6d,
0x16a3, 0xa6c,
0x1759, 0xa6b,
0x1810, 0xa6b,
0x18c6, 0xa6a,
0x197d, 0xa69,
0x1a33, 0xa68,
0x1aea, 0xa67,
0x1ba0, 0xa67,
0x1c55, 0xa66,
0x1d0c, 0xa65,
0x1dc2, 0xa64,
0x1e78, 0xa63,
0x1f2e, 0xa62,
0x1fe3, 0xa62,
0x2099, 0xa61,
0x214f, 0xa60,
0x2205, 0xa5f,
0x22ba, 0xa5e,
0x2370, 0xa5d,
0x2426, 0xa5c,
0x24da, 0xa5b,
0x2590, 0xa5a,
0x2646, 0xa59,
0x26fa, 0xa58,
0x27b0, 0xa57,
0x2865, 0xa56,
0x291a, 0xa55,
0x29cf, 0xa54,
0x2a85, 0xa53,
0x2b39, 0xa52,
0x2bee, 0xa50,
0x2ca2, 0xa4f,
0x2d57, 0xa4e,
0x78, 0xb32,
0x130, 0xb32,
0x1e7, 0xb31,
0x29e, 0xb31,
0x356, 0xb31,
0x40d, 0xb30,
0x4c5, 0xb30,
0x57c, 0xb30,
0x633, 0xb2f,
0x6eb, 0xb2f,
0x7a2, 0xb2f,
0x859, 0xb2e,
0x910, 0xb2e,
0x9c7, 0xb2d,
0xa7e, 0xb2d,
0xb35, 0xb2c,
0xbec, 0xb2c,
0xca3, 0xb2b,
0xd5a, 0xb2b,
0xe11, 0xb2a,
0xec8, 0xb2a,
0xf80, 0xb29,
0x1037, 0xb28,
0x10ee, 0xb28,
0x11a5, 0xb27,
0x125a, 0xb27,
0x1311, 0xb26,
0x13c8, 0xb25,
0x147e, 0xb25,
0x1535, 0xb24,
0x15ec, 0xb23,
0x16a2, 0xb22,
0x1759, 0xb22,
0x180f, 0xb21,
0x18c6, 0xb20,
0x197c, 0xb20,
0x1a33, 0xb1f,
0x1ae8, 0xb1e,
0x1b9e, 0xb1d,
0x1c55, 0xb1c,
0x1d0b, 0xb1b,
0x1dc1, 0xb1b,
0x1e77, 0xb1a,
0x1f2c, 0xb19,
0x1fe2, 0xb18,
0x2098, 0xb17,
0x214e, 0xb16,
0x2203, 0xb15,
0x22b9, 0xb14,
0x236f, 0xb13,
0x2425, 0xb12,
0x24da, 0xb11,
0x258f, 0xb10,
0x2645, 0xb0f,
0x26fa, 0xb0e,
0x27af, 0xb0d,
0x2865, 0xb0c,
0x2919, 0xb0b,
0x29ce, 0xb0a,
0x2a83, 0xb09,
0x2b38, 0xb07,
0x2bec, 0xb06,
0x2ca1, 0xb05,
0x2d57, 0xb04,
0x78, 0xbe9,
0x12f, 0xbe8,
0x1e7, 0xbe8,
0x29e, 0xbe8,
0x356, 0xbe8,
0x40d, 0xbe7,
0x4c4, 0xbe7,
0x57c, 0xbe7,
0x633, 0xbe6,
0x6ea, 0xbe6,
0x7a1, 0xbe5,
0x858, 0xbe5,
0x910, 0xbe4,
0x9c7, 0xbe4,
0xa7e, 0xbe3,
0xb35, 0xbe3,
0xbec, 0xbe2,
0xca3, 0xbe2,
0xd5a, 0xbe1,
0xe11, 0xbe1,
0xec8, 0xbe0,
0xf80, 0xbe0,
0x1035, 0xbdf,
0x10ec, 0xbde,
0x11a3, 0xbde,
0x125a, 0xbdd,
0x1311, 0xbdd,
0x13c7, 0xbdc,
0x147e, 0xbdb,
0x1535, 0xbdb,
0x15eb, 0xbda,
0x16a2, 0xbd9,
0x1758, 0xbd8,
0x180f, 0xbd7,
0x18c5, 0xbd7,
0x197c, 0xbd6,
0x1a31, 0xbd5,
0x1ae7, 0xbd4,
0x1b9e, 0xbd3,
0x1c54, 0xbd3,
0x1d0a, 0xbd2,
0x1dc0, 0xbd1,
0x1e77, 0xbd0,
0x1f2c, 0xbcf,
0x1fe2, 0xbce,
0x2098, 0xbcd,
0x214e, 0xbcc,
0x2203, 0xbcb,
0x22b9, 0xbca,
0x236e, 0xbc9,
0x2423, 0xbc8,
0x24d9, 0xbc7,
0x258f, 0xbc6,
0x2643, 0xbc5,
0x26f9, 0xbc4,
0x27ae, 0xbc3,
0x2863, 0xbc2,
0x2918, 0xbc1,
0x29ce, 0xbc0,
0x2a82, 0xbbe,
0x2b37, 0xbbd,
0x2beb, 0xbbc,
0x2ca1, 0xbbb,
0x2d55, 0xbba,
0x78, 0xca0,
0x12f, 0xc9f,
0x1e6, 0xc9f,
0x29e, 0xc9e,
0x355, 0xc9e,
0x40d, 0xc9e,
0x4c4, 0xc9d,
0x57b, 0xc9d,
0x632, 0xc9d,
0x6ea, 0xc9c,
0x7a1, 0xc9c,
0x858, 0xc9c,
0x90f, 0xc9b,
0x9c6, 0xc9b,
0xa7d, 0xc9a,
0xb34, 0xc9a,
0xbeb, 0xc99,
0xca2, 0xc98,
0xd59, 0xc98,
0xe10, 0xc97,
0xec7, 0xc97,
0xf7e, 0xc96,
0x1035, 0xc96,
0x10ec, 0xc95,
0x11a3, 0xc94,
0x1259, 0xc94,
